Rank,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Regional_Sales,Breakout,Years_Since_Release
7656,3,7,0.0,0.0,0.2,0.0,0.2,0.2,0,25.0
7657,15,3,0.02,0.01,0.16,0.01,0.2,0.2,0,29.0
7658,4,3,0.18,0.0,0.0,0.01,0.2,0.19,0,17.0
7659,25,10,0.12,0.06,0.0,0.02,0.2,0.1999999999999999,0,14.0
7660,28,1,0.05,0.13,0.0,0.02,0.2,0.1999999999999999,0,11.0
7661,29,0,0.15,0.04,0.0,0.01,0.2,0.2,0,21.0
7662,7,10,0.15,0.04,0.0,0.01,0.2,0.2,0,21.0
7663,19,10,0.0,0.0,0.2,0.0,0.2,0.2,0,12.0
7664,16,0,0.1,0.08,0.0,0.03,0.2,0.21,0,20.0
7665,4,3,0.0,0.2,0.0,0.0,0.2,0.2,0,17.0
7666,28,8,0.18,0.01,0.0,0.01,0.2,0.2,0,18.0
7667,20,6,0.04,0.08,0.05,0.03,0.2,0.1999999999999999,0,14.0
7668,4,7,0.1,0.02,0.07,0.01,0.2,0.2,0,17.0
7669,16,11,0.1,0.08,0.0,0.03,0.2,0.21,0,22.0
7670,25,3,0.19,0.0,0.0,0.01,0.2,0.2,0,14.0
7671,29,10,0.15,0.04,0.0,0.01,0.2,0.2,0,24.0
7672,4,9,0.18,0.0,0.0,0.01,0.2,0.19,0,16.0
7673,19,10,0.0,0.0,0.2,0.0,0.2,0.2,0,13.0
7674,2,0,0.0,0.0,0.2,0.0,0.2,0.2,0,9.0
7675,7,4,0.15,0.04,0.0,0.01,0.2,0.2,0,23.0
7676,28,7,0.18,0.0,0.01,0.01,0.2,0.2,0,17.0
7677,28,6,0.12,0.06,0.0,0.02,0.2,0.1999999999999999,0,17.0
7678,19,11,0.16,0.01,0.0,0.02,0.2,0.19,0,18.0
7679,16,3,0.0,0.0,0.2,0.0,0.2,0.2,0,21.0
7680,16,3,0.1,0.08,0.0,0.03,0.2,0.21,0,21.0
7681,28,3,0.18,0.0,0.0,0.01,0.2,0.19,0,17.0
7682,19,0,0.17,0.01,0.0,0.02,0.2,0.2,0,20.0
7683,15,5,0.11,0.07,0.0,0.01,0.2,0.19,0,30.0
7684,13,7,0.07,0.1,0.0,0.02,0.2,0.19,0,11.0
7685,19,8,0.17,0.01,0.0,0.02,0.2,0.2,0,19.0
7686,29,5,0.15,0.04,0.0,0.01,0.2,0.2,0,22.0
7687,17,9,0.09,0.0,0.09,0.01,0.2,0.19,0,19.0
7688,30,0,0.1,0.09,0.0,0.02,0.2,0.21,0,11.0
7689,16,0,0.1,0.08,0.0,0.03,0.2,0.21,0,21.0
7690,23,10,0.0,0.0,0.2,0.0,0.2,0.2,0,34.0
7691,25,10,0.18,0.0,0.0,0.01,0.2,0.19,0,17.0
7692,26,0,0.07,0.08,0.03,0.01,0.2,0.19,0,12.0
7693,25,9,0.18,0.0,0.0,0.01,0.2,0.19,0,16.0
7694,16,6,0.1,0.08,0.0,0.03,0.2,0.21,0,23.0
7695,19,5,0.18,0.0,0.0,0.01,0.2,0.19,0,19.0
7696,25,6,0.18,0.0,0.0,0.01,0.2,0.19,0,14.0
7697,6,10,0.14,0.05,0.0,0.0,0.2,0.19,0,22.0
7698,16,9,0.1,0.08,0.0,0.03,0.2,0.21,0,20.0
7699,19,10,0.0,0.0,0.2,0.0,0.2,0.2,0,15.0
7700,25,7,0.08,0.0,0.11,0.01,0.2,0.2,0,17.0
7701,19,7,0.0,0.0,0.2,0.0,0.2,0.2,0,14.0
7702,15,0,0.0,0.0,0.18,0.01,0.2,0.19,0,23.0
7703,19,10,0.18,0.0,0.0,0.01,0.2,0.19,0,20.0
7704,28,0,0.16,0.02,0.0,0.02,0.2,0.1999999999999999,0,18.0
7705,6,0,0.14,0.05,0.0,0.0,0.2,0.19,0,18.0
7706,6,4,0.14,0.05,0.0,0.0,0.2,0.19,0,23.0
7707,28,0,0.17,0.01,0.0,0.02,0.2,0.2,0,18.0
7708,7,3,0.15,0.04,0.0,0.01,0.2,0.2,0,21.0
7709,29,1,0.15,0.04,0.0,0.01,0.2,0.2,0,23.0
7710,15,0,0.11,0.07,0.0,0.01,0.2,0.19,0,25.0
7711,6,0,0.14,0.05,0.0,0.0,0.2,0.19,0,24.0
7712,4,5,0.05,0.13,0.0,0.02,0.2,0.1999999999999999,0,17.0
7713,4,0,0.15,0.03,0.0,0.02,0.2,0.1999999999999999,0,16.0
7714,19,10,0.0,0.0,0.2,0.0,0.2,0.2,0,14.0
7715,4,3,0.0,0.0,0.2,0.0,0.2,0.2,0,19.0
7716,29,7,0.15,0.04,0.0,0.01,0.2,0.2,0,23.0
7717,19,0,0.18,0.0,0.0,0.02,0.2,0.1999999999999999,0,19.0
7718,7,0,0.15,0.04,0.0,0.01,0.2,0.2,0,21.0
7719,29,2,0.14,0.05,0.0,0.01,0.2,0.2,0,23.0
7720,2,7,0.0,0.0,0.2,0.0,0.2,0.2,0,13.0
7721,25,0,0.15,0.03,0.0,0.01,0.2,0.19,0,14.0
7723,2,4,0.13,0.0,0.05,0.02,0.2,0.1999999999999999,0,9.0
7724,16,0,0.1,0.07,0.0,0.03,0.2,0.2,0,20.0
7725,25,0,0.15,0.0,0.03,0.01,0.2,0.19,0,16.0
7726,2,0,0.18,0.0,0.0,0.01,0.2,0.19,0,13.0
7727,16,6,0.1,0.07,0.0,0.03,0.2,0.2,0,20.0
7728,13,1,0.0,0.17,0.0,0.03,0.2,0.2,0,16.0
7729,4,3,0.18,0.0,0.0,0.01,0.2,0.19,0,17.0
7730,20,7,0.06,0.03,0.08,0.02,0.2,0.1899999999999999,0,12.0
7731,18,8,0.04,0.12,0.0,0.03,0.2,0.19,0,10.0
7732,16,10,0.1,0.07,0.0,0.02,0.2,0.19,0,24.0
7733,16,7,0.07,0.05,0.05,0.02,0.2,0.19,0,17.0
7734,16,0,0.1,0.07,0.0,0.02,0.2,0.19,0,22.0
7735,6,3,0.14,0.05,0.0,0.0,0.2,0.19,0,23.0
7736,4,7,0.16,0.0,0.02,0.01,0.19,0.19,0,17.0
7737,17,6,0.02,0.13,0.0,0.04,0.19,0.19,0,13.0
7738,4,9,0.18,0.0,0.0,0.01,0.19,0.19,0,17.0
7739,25,8,0.18,0.0,0.0,0.01,0.19,0.19,0,17.0
7740,17,7,0.05,0.12,0.0,0.03,0.19,0.1999999999999999,0,17.0
7741,29,6,0.15,0.04,0.0,0.01,0.19,0.2,0,23.0
7742,16,3,0.1,0.07,0.0,0.02,0.19,0.19,0,20.0
7743,6,4,0.14,0.05,0.0,0.0,0.19,0.19,0,22.0
7744,16,2,0.07,0.06,0.04,0.02,0.19,0.19,0,19.0
7745,26,0,0.15,0.03,0.0,0.02,0.19,0.1999999999999999,0,13.0
7746,13,0,0.06,0.11,0.0,0.02,0.19,0.1899999999999999,0,12.0
7747,15,2,0.0,0.0,0.18,0.01,0.19,0.19,0,29.0
7748,28,0,0.11,0.06,0.01,0.02,0.19,0.1999999999999999,0,13.0
7749,18,7,0.07,0.08,0.0,0.04,0.19,0.19,0,11.0
7750,28,8,0.08,0.09,0.0,0.02,0.19,0.1899999999999999,0,17.0
7751,17,0,0.1,0.07,0.0,0.03,0.19,0.2,0,15.0
7752,17,0,0.13,0.04,0.0,0.02,0.19,0.19,0,16.0
7753,16,8,0.1,0.07,0.0,0.02,0.19,0.19,0,20.0
7754,25,7,0.13,0.0,0.06,0.01,0.19,0.2,0,16.0
7755,25,3,0.18,0.0,0.0,0.01,0.19,0.19,0,16.0
7756,4,0,0.0,0.0,0.19,0.0,0.19,0.19,0,20.0
7757,28,0,0.07,0.03,0.08,0.01,0.19,0.19,0,17.0
7758,4,9,0.18,0.0,0.0,0.01,0.19,0.19,0,16.0
7759,23,3,0.0,0.0,0.19,0.0,0.19,0.19,0,29.0
7760,6,7,0.14,0.05,0.0,0.0,0.19,0.19,0,24.0
7761,25,0,0.17,0.01,0.0,0.01,0.19,0.19,0,17.0
7762,19,3,0.0,0.0,0.19,0.0,0.19,0.19,0,13.0
7763,13,8,0.0,0.17,0.0,0.02,0.19,0.19,0,15.0
7764,7,4,0.15,0.04,0.0,0.01,0.19,0.2,0,19.0
7765,19,1,0.0,0.0,0.19,0.0,0.19,0.19,0,14.0
7766,28,7,0.16,0.02,0.0,0.02,0.19,0.1999999999999999,0,19.0
7767,6,0,0.14,0.05,0.0,0.0,0.19,0.19,0,23.0
7768,4,10,0.0,0.0,0.19,0.0,0.19,0.19,0,16.0
7769,15,10,0.0,0.0,0.18,0.01,0.19,0.19,0,28.0
7770,13,9,0.05,0.13,0.0,0.01,0.19,0.19,0,10.0
7771,23,3,0.0,0.0,0.19,0.0,0.19,0.19,0,32.0
7772,2,3,0.1,0.04,0.04,0.01,0.19,0.19,0,14.0
7773,17,8,0.05,0.09,0.02,0.03,0.19,0.19,0,15.0
7774,29,0,0.14,0.04,0.0,0.01,0.19,0.19,0,21.0
7775,16,10,0.09,0.07,0.0,0.02,0.19,0.18,0,23.0
7776,17,9,0.1,0.06,0.0,0.03,0.19,0.19,0,14.0
7777,25,3,0.14,0.04,0.0,0.01,0.19,0.19,0,14.0
7778,4,3,0.18,0.0,0.0,0.01,0.19,0.19,0,16.0
7779,4,3,0.11,0.07,0.0,0.02,0.19,0.1999999999999999,0,15.0
7780,4,7,0.11,0.02,0.05,0.01,0.19,0.19,0,17.0
7781,19,0,0.16,0.01,0.0,0.02,0.19,0.19,0,20.0
7782,4,8,0.17,0.01,0.0,0.01,0.19,0.19,0,16.0
7783,19,0,0.13,0.03,0.0,0.03,0.19,0.19,0,16.0
7784,2,0,0.0,0.0,0.19,0.0,0.19,0.19,0,10.0
7785,4,5,0.01,0.16,0.0,0.02,0.19,0.19,0,15.0
7786,23,10,0.0,0.0,0.19,0.0,0.19,0.19,0,29.0
7787,28,7,0.07,0.11,0.0,0.01,0.19,0.19,0,16.0
7788,4,1,0.06,0.11,0.0,0.02,0.19,0.1899999999999999,0,15.0
7789,2,9,0.0,0.0,0.19,0.0,0.19,0.19,0,13.0
7790,28,7,0.17,0.01,0.0,0.01,0.19,0.19,0,19.0
7791,16,7,0.09,0.07,0.0,0.02,0.19,0.18,0,23.0
7792,10,10,0.0,0.0,0.19,0.0,0.19,0.19,0,29.0
7793,19,0,0.12,0.03,0.01,0.03,0.19,0.19,0,15.0
7794,17,4,0.16,0.02,0.0,0.02,0.19,0.1999999999999999,0,15.0
7795,17,3,0.18,0.0,0.0,0.01,0.19,0.19,0,16.0
7796,16,11,0.0,0.0,0.19,0.0,0.19,0.19,0,22.0
7797,15,6,0.11,0.07,0.0,0.01,0.19,0.19,0,27.0
7798,20,7,0.13,0.0,0.04,0.02,0.19,0.19,0,12.0
7799,15,8,0.11,0.07,0.0,0.01,0.19,0.19,0,29.0
7800,13,11,0.0,0.15,0.0,0.04,0.19,0.19,0,15.0
7801,28,3,0.15,0.02,0.02,0.01,0.19,0.1999999999999999,0,15.0
7802,17,8,0.1,0.06,0.01,0.03,0.19,0.2,0,16.0
7803,7,1,0.15,0.04,0.0,0.01,0.19,0.2,0,23.0
7804,2,0,0.09,0.09,0.0,0.02,0.19,0.1999999999999999,0,14.0
7805,25,6,0.18,0.0,0.0,0.01,0.19,0.19,0,17.0
7806,17,8,0.05,0.1,0.0,0.03,0.19,0.18,0,17.0
7807,28,2,0.15,0.02,0.0,0.02,0.19,0.1899999999999999,0,17.0
7808,17,10,0.18,0.0,0.0,0.01,0.19,0.19,0,13.0
7809,4,7,0.16,0.02,0.0,0.01,0.19,0.19,0,16.0
7810,25,1,0.17,0.01,0.0,0.01,0.19,0.19,0,17.0
7811,16,6,0.09,0.07,0.0,0.02,0.19,0.18,0,21.0
7812,16,8,0.09,0.07,0.0,0.02,0.19,0.18,0,22.0
7813,29,0,0.14,0.04,0.0,0.01,0.19,0.19,0,22.0
7814,2,9,0.0,0.0,0.19,0.0,0.19,0.19,0,9.0
7815,25,0,0.18,0.0,0.0,0.01,0.19,0.19,0,16.0
7816,28,1,0.14,0.03,0.0,0.01,0.19,0.18,0,15.0
7817,16,3,0.09,0.07,0.0,0.02,0.19,0.18,0,21.0
7818,6,7,0.0,0.0,0.19,0.0,0.19,0.19,0,23.0
7819,4,0,0.17,0.01,0.0,0.01,0.19,0.19,0,15.0
7820,16,11,0.09,0.07,0.0,0.02,0.19,0.18,0,22.0
7821,17,11,0.18,0.0,0.0,0.01,0.19,0.19,0,14.0
7822,30,10,0.16,0.02,0.0,0.01,0.19,0.19,0,12.0
7823,16,8,0.09,0.07,0.0,0.02,0.19,0.18,0,24.0
7824,6,10,0.14,0.05,0.0,0.0,0.19,0.19,0,24.0
7825,23,10,0.0,0.0,0.19,0.0,0.19,0.19,0,29.0
7826,4,1,0.0,0.0,0.19,0.0,0.19,0.19,0,15.0
7827,16,10,0.09,0.07,0.0,0.02,0.19,0.18,0,22.0
7828,13,0,0.04,0.13,0.0,0.03,0.19,0.2,0,12.0
7829,15,11,0.11,0.07,0.0,0.01,0.19,0.19,0,29.0
7830,15,2,0.0,0.0,0.18,0.01,0.19,0.19,0,26.0
7831,17,0,0.0,0.0,0.19,0.0,0.19,0.19,0,12.0
7832,28,0,0.09,0.07,0.02,0.02,0.19,0.1999999999999999,0,13.0
7833,19,9,0.08,0.07,0.0,0.04,0.19,0.19,0,16.0
7834,30,9,0.1,0.07,0.0,0.02,0.19,0.19,0,10.0
7835,17,9,0.06,0.02,0.1,0.01,0.19,0.19,0,17.0
7836,4,5,0.15,0.03,0.0,0.01,0.19,0.19,0,17.0
7837,25,3,0.08,0.09,0.0,0.02,0.19,0.1899999999999999,0,14.0
7838,4,2,0.02,0.01,0.16,0.0,0.19,0.19,0,19.0
7839,21,9,0.0,0.0,0.19,0.0,0.19,0.19,0,30.0
7840,16,3,0.09,0.07,0.0,0.02,0.19,0.18,0,17.0
7841,16,3,0.09,0.07,0.0,0.02,0.19,0.18,0,17.0
7842,15,2,0.11,0.07,0.0,0.01,0.19,0.19,0,27.0
7843,28,0,0.15,0.03,0.0,0.01,0.19,0.19,0,14.0
7844,16,3,0.09,0.07,0.0,0.02,0.19,0.18,0,24.0
7845,19,4,0.17,0.0,0.0,0.01,0.19,0.18,0,20.0
7846,17,6,0.14,0.03,0.0,0.02,0.19,0.19,0,16.0
7847,25,7,0.0,0.0,0.19,0.0,0.19,0.19,0,14.0
7848,6,1,0.14,0.05,0.0,0.0,0.19,0.19,0,21.0
7849,29,10,0.14,0.04,0.0,0.01,0.19,0.19,0,23.0
7850,20,0,0.0,0.0,0.19,0.0,0.19,0.19,0,9.0
7851,2,3,0.13,0.05,0.0,0.02,0.19,0.1999999999999999,0,14.0
7852,16,3,0.09,0.07,0.0,0.02,0.19,0.18,0,22.0
7853,13,6,0.05,0.11,0.0,0.03,0.19,0.19,0,14.0
7854,25,6,0.18,0.0,0.0,0.01,0.19,0.19,0,16.0
7855,6,1,0.14,0.05,0.0,0.0,0.19,0.19,0,23.0
7856,29,7,0.14,0.04,0.0,0.01,0.19,0.19,0,21.0
7857,17,0,0.07,0.09,0.0,0.04,0.19,0.2,0,14.0
7858,2,0,0.15,0.03,0.0,0.01,0.19,0.19,0,13.0
7859,19,1,0.0,0.0,0.19,0.0,0.19,0.19,0,16.0
7860,20,7,0.08,0.02,0.06,0.03,0.19,0.19,0,11.0
7861,10,8,0.15,0.04,0.0,0.0,0.19,0.19,0,29.0
7862,10,2,0.15,0.04,0.0,0.0,0.19,0.19,0,28.0
7863,10,0,0.15,0.04,0.0,0.0,0.19,0.19,0,28.0
7864,10,5,0.0,0.0,0.16,0.03,0.19,0.19,0,28.0
7865,10,10,0.0,0.0,0.19,0.0,0.19,0.19,0,29.0
7866,10,8,0.15,0.04,0.0,0.0,0.19,0.19,0,27.0
7867,10,3,0.15,0.04,0.0,0.0,0.19,0.19,0,26.0
7868,2,0,0.0,0.0,0.19,0.0,0.19,0.19,0,10.0
7869,25,5,0.18,0.0,0.0,0.01,0.19,0.19,0,16.0
7870,4,1,0.0,0.0,0.19,0.0,0.19,0.19,0,17.0
7871,25,1,0.18,0.0,0.0,0.01,0.19,0.19,0,16.0
7872,25,3,0.13,0.04,0.0,0.01,0.19,0.18,0,14.0
7873,7,0,0.15,0.04,0.0,0.01,0.19,0.2,0,21.0
7874,13,0,0.11,0.06,0.0,0.02,0.19,0.1899999999999999,0,12.0
7875,30,2,0.11,0.07,0.0,0.02,0.19,0.1999999999999999,0,12.0
7876,16,10,0.09,0.07,0.0,0.02,0.19,0.18,0,17.0
7877,6,10,0.14,0.05,0.0,0.0,0.19,0.19,0,23.0
7878,19,0,0.0,0.0,0.19,0.0,0.19,0.19,0,15.0
7879,15,11,0.11,0.07,0.0,0.01,0.19,0.19,0,29.0
7880,28,0,0.1,0.06,0.01,0.02,0.19,0.19,0,14.0
7881,13,0,0.18,0.0,0.0,0.01,0.19,0.19,0,15.0
7882,4,10,0.0,0.0,0.19,0.0,0.19,0.19,0,17.0
7883,17,0,0.06,0.05,0.07,0.02,0.19,0.1999999999999999,0,14.0
7884,4,3,0.18,0.0,0.0,0.01,0.19,0.19,0,15.0
7885,16,10,0.09,0.07,0.0,0.02,0.19,0.18,0,25.0
7886,6,7,0.14,0.05,0.0,0.0,0.19,0.19,0,23.0
7887,16,8,0.09,0.07,0.0,0.02,0.19,0.18,0,20.0
7888,20,7,0.04,0.01,0.12,0.01,0.19,0.18,0,12.0
7889,25,3,0.12,0.0,0.06,0.01,0.19,0.19,0,19.0
7890,16,3,0.0,0.0,0.19,0.0,0.19,0.19,0,19.0
7891,17,10,0.1,0.06,0.0,0.03,0.19,0.19,0,15.0
7892,17,10,0.11,0.05,0.0,0.03,0.19,0.19,0,15.0
7893,7,0,0.15,0.04,0.0,0.01,0.19,0.2,0,22.0
7894,18,0,0.0,0.16,0.0,0.03,0.19,0.19,0,9.0
7895,17,10,0.11,0.05,0.0,0.03,0.19,0.19,0,14.0
7896,25,10,0.14,0.03,0.0,0.01,0.19,0.18,0,15.0
7897,16,3,0.09,0.07,0.0,0.02,0.19,0.18,0,18.0
7898,16,8,0.09,0.07,0.0,0.02,0.19,0.18,0,23.0
7899,16,7,0.0,0.0,0.19,0.0,0.19,0.19,0,19.0
7900,16,10,0.09,0.07,0.0,0.02,0.19,0.18,0,23.0
7901,20,0,0.0,0.0,0.19,0.0,0.19,0.19,0,10.0
7902,16,0,0.09,0.07,0.0,0.02,0.19,0.18,0,21.0
7903,4,10,0.0,0.18,0.0,0.01,0.19,0.19,0,16.0
7904,4,1,0.05,0.12,0.0,0.02,0.19,0.1899999999999999,0,15.0
7905,7,4,0.15,0.04,0.0,0.01,0.19,0.2,0,19.0
7906,0,10,0.18,0.01,0.0,0.0,0.19,0.19,0,44.0
7907,25,3,0.18,0.0,0.0,0.01,0.19,0.19,0,14.0
7908,4,5,0.18,0.0,0.0,0.01,0.19,0.19,0,15.0
7909,15,11,0.0,0.0,0.18,0.01,0.19,0.19,0,28.0
7911,15,10,0.1,0.07,0.0,0.01,0.19,0.18,0,26.0
7912,8,11,0.0,0.0,0.19,0.0,0.19,0.19,0,32.0
7913,15,10,0.0,0.0,0.18,0.01,0.19,0.19,0,26.0
7914,29,0,0.14,0.04,0.0,0.01,0.19,0.19,0,21.0
7915,2,6,0.18,0.0,0.0,0.01,0.19,0.19,0,14.0
7916,20,7,0.0,0.0,0.19,0.0,0.19,0.19,0,11.0
7917,4,5,0.0,0.0,0.19,0.0,0.19,0.19,0,19.0
7918,28,0,0.15,0.01,0.02,0.01,0.19,0.19,0,18.0
7919,26,3,0.0,0.0,0.19,0.0,0.19,0.19,0,12.0
7920,16,0,0.11,0.0,0.0,0.08,0.19,0.19,0,16.0
7921,17,1,0.11,0.05,0.0,0.02,0.19,0.18,0,15.0
7922,15,10,0.1,0.07,0.0,0.01,0.19,0.18,0,30.0
7923,13,7,0.09,0.08,0.0,0.02,0.19,0.1899999999999999,0,15.0
7924,25,0,0.17,0.01,0.0,0.01,0.19,0.19,0,17.0
7925,28,10,0.0,0.16,0.0,0.02,0.19,0.18,0,13.0
7926,16,10,0.0,0.0,0.19,0.0,0.19,0.19,0,18.0
7927,4,5,0.1,0.07,0.0,0.02,0.19,0.19,0,15.0
7928,25,0,0.16,0.01,0.0,0.01,0.19,0.18,0,18.0
7929,4,3,0.0,0.0,0.19,0.0,0.19,0.19,0,21.0
7930,16,0,0.09,0.07,0.0,0.02,0.19,0.18,0,20.0
7931,23,9,0.0,0.0,0.19,0.0,0.19,0.19,0,32.0
7932,13,6,0.0,0.15,0.0,0.04,0.19,0.19,0,14.0
7933,4,3,0.0,0.0,0.19,0.0,0.19,0.19,0,15.0
7934,17,11,0.0,0.0,0.19,0.0,0.19,0.19,0,12.0
7935,25,1,0.0,0.16,0.0,0.02,0.19,0.18,0,15.0
7936,25,0,0.17,0.0,0.0,0.01,0.19,0.18,0,16.0
7937,25,3,0.0,0.17,0.0,0.02,0.19,0.19,0,14.0
7938,4,1,0.0,0.0,0.19,0.0,0.19,0.19,0,18.0
7939,17,1,0.12,0.05,0.0,0.02,0.19,0.1899999999999999,0,17.0
7940,18,3,0.0,0.16,0.0,0.03,0.19,0.19,0,11.0
7941,25,10,0.18,0.0,0.0,0.01,0.19,0.19,0,15.0
7942,20,0,0.0,0.0,0.19,0.0,0.19,0.19,0,10.0
7943,25,1,0.07,0.0,0.11,0.01,0.19,0.19,0,18.0
7944,25,10,0.18,0.0,0.0,0.01,0.19,0.19,0,15.0
7945,6,4,0.13,0.05,0.0,0.0,0.19,0.18,0,20.0
7946,28,8,0.1,0.05,0.03,0.01,0.19,0.19,0,14.0
7947,4,3,0.0,0.0,0.19,0.0,0.19,0.19,0,18.0
7949,15,9,0.1,0.07,0.0,0.01,0.19,0.18,0,31.0
7950,25,0,0.17,0.0,0.0,0.01,0.19,0.18,0,18.0
7951,13,8,0.02,0.13,0.0,0.03,0.19,0.18,0,17.0
7952,17,10,0.0,0.0,0.19,0.0,0.19,0.19,0,13.0
7953,2,3,0.0,0.0,0.19,0.0,0.19,0.19,0,12.0
7954,21,3,0.0,0.0,0.19,0.0,0.19,0.19,0,30.0
7955,6,1,0.13,0.05,0.0,0.0,0.19,0.18,0,21.0
7956,28,10,0.1,0.07,0.0,0.02,0.19,0.19,0,13.0
7957,4,0,0.0,0.0,0.19,0.0,0.19,0.19,0,16.0
7958,6,0,0.13,0.05,0.0,0.0,0.19,0.18,0,23.0
7959,15,4,0.1,0.07,0.0,0.01,0.19,0.18,0,29.0
7960,2,10,0.12,0.0,0.06,0.01,0.19,0.19,0,14.0
7961,16,10,0.09,0.07,0.0,0.02,0.19,0.18,0,25.0
7962,4,9,0.18,0.0,0.0,0.01,0.19,0.19,0,15.0
7963,16,11,0.09,0.07,0.0,0.02,0.19,0.18,0,22.0
7964,23,11,0.0,0.0,0.19,0.0,0.19,0.19,0,31.0
7965,16,8,0.09,0.07,0.0,0.02,0.19,0.18,0,22.0
7966,6,0,0.13,0.05,0.0,0.0,0.19,0.18,0,24.0
7967,25,6,0.05,0.11,0.0,0.02,0.19,0.18,0,16.0
7968,29,6,0.12,0.03,0.03,0.01,0.19,0.19,0,23.0
7969,16,0,0.09,0.07,0.0,0.02,0.19,0.18,0,20.0
7970,4,2,0.15,0.02,0.0,0.01,0.19,0.18,0,17.0
7971,2,0,0.0,0.0,0.19,0.0,0.19,0.19,0,12.0
7972,16,0,0.0,0.0,0.19,0.0,0.19,0.19,0,19.0
7973,29,0,0.14,0.04,0.0,0.01,0.19,0.19,0,23.0
7974,17,8,0.17,0.0,0.0,0.02,0.19,0.19,0,16.0
7975,16,10,0.0,0.0,0.19,0.0,0.19,0.19,0,18.0
7976,29,10,0.14,0.04,0.0,0.01,0.19,0.19,0,22.0
7977,30,3,0.15,0.03,0.0,0.0,0.19,0.18,0,11.0
7978,19,7,0.0,0.0,0.19,0.0,0.19,0.19,0,13.0
7979,4,7,0.16,0.03,0.0,0.0,0.19,0.19,0,19.0
7980,26,2,0.09,0.07,0.01,0.01,0.19,0.18,0,13.0
7981,25,6,0.17,0.0,0.0,0.01,0.19,0.18,0,16.0
7982,25,0,0.17,0.0,0.0,0.01,0.19,0.18,0,18.0
7983,16,7,0.09,0.07,0.0,0.02,0.19,0.18,0,23.0
7984,20,7,0.0,0.0,0.19,0.0,0.19,0.19,0,11.0
7985,28,6,0.1,0.07,0.0,0.02,0.19,0.19,0,15.0
7986,19,0,0.07,0.0,0.11,0.01,0.19,0.19,0,20.0
7987,29,10,0.13,0.05,0.0,0.01,0.19,0.19,0,19.0
7988,28,8,0.14,0.02,0.0,0.01,0.19,0.17,0,18.0
7989,29,3,0.14,0.04,0.0,0.01,0.19,0.19,0,23.0
7990,4,1,0.17,0.0,0.0,0.01,0.19,0.18,0,18.0
7991,16,7,0.09,0.07,0.0,0.02,0.19,0.18,0,22.0
7992,28,10,0.14,0.03,0.0,0.01,0.19,0.18,0,14.0
7993,28,10,0.17,0.0,0.0,0.01,0.19,0.18,0,17.0
7994,19,2,0.12,0.04,0.0,0.03,0.19,0.19,0,14.0
7995,15,0,0.1,0.07,0.0,0.01,0.19,0.18,0,28.0
7996,3,7,0.0,0.0,0.19,0.0,0.19,0.19,0,24.0
7997,17,9,0.06,0.09,0.0,0.03,0.19,0.18,0,14.0
7998,13,0,0.04,0.11,0.0,0.03,0.18,0.18,0,14.0
7999,17,10,0.17,0.0,0.0,0.01,0.18,0.18,0,15.0
8000,16,2,0.09,0.07,0.0,0.02,0.18,0.18,0,21.0
8001,4,1,0.06,0.11,0.0,0.02,0.18,0.1899999999999999,0,15.0
8002,28,8,0.1,0.06,0.0,0.02,0.18,0.18,0,13.0
8003,25,9,0.17,0.0,0.0,0.01,0.18,0.18,0,16.0
8004,28,10,0.08,0.09,0.0,0.02,0.18,0.1899999999999999,0,15.0
8005,16,9,0.09,0.07,0.0,0.02,0.18,0.18,0,21.0
8006,6,10,0.13,0.05,0.0,0.0,0.18,0.18,0,22.0
8007,4,0,0.13,0.04,0.0,0.01,0.18,0.18,0,15.0
8008,4,9,0.17,0.0,0.0,0.01,0.18,0.18,0,19.0
8009,16,7,0.09,0.07,0.0,0.02,0.18,0.18,0,22.0
8010,29,8,0.14,0.04,0.0,0.01,0.18,0.19,0,20.0
8011,18,6,0.04,0.11,0.0,0.04,0.18,0.19,0,11.0
8012,29,0,0.14,0.04,0.0,0.01,0.18,0.19,0,22.0
8013,25,10,0.17,0.0,0.0,0.02,0.18,0.19,0,18.0
8014,16,0,0.09,0.07,0.0,0.02,0.18,0.18,0,22.0
8015,19,7,0.08,0.02,0.07,0.02,0.18,0.19,0,16.0
8016,28,3,0.16,0.01,0.0,0.01,0.18,0.18,0,17.0
8017,15,10,0.1,0.07,0.0,0.01,0.18,0.18,0,25.0
8018,25,0,0.17,0.0,0.0,0.01,0.18,0.18,0,16.0
8019,20,1,0.14,0.0,0.01,0.03,0.18,0.18,0,12.0
8020,29,4,0.14,0.04,0.0,0.01,0.18,0.19,0,23.0
8021,21,2,0.0,0.0,0.18,0.0,0.18,0.18,0,28.0
8022,16,6,0.04,0.03,0.11,0.01,0.18,0.19,0,25.0
8023,16,1,0.09,0.07,0.0,0.02,0.18,0.18,0,22.0
8024,4,0,0.15,0.02,0.0,0.01,0.18,0.18,0,20.0
8025,29,8,0.14,0.04,0.0,0.01,0.18,0.19,0,20.0
8026,25,0,0.11,0.02,0.05,0.01,0.18,0.19,0,16.0
8027,18,0,0.06,0.07,0.03,0.02,0.18,0.18,0,11.0
8028,6,11,0.0,0.0,0.18,0.0,0.18,0.18,0,20.0
8029,13,8,0.07,0.1,0.0,0.01,0.18,0.18,0,10.0
